id,ra,dec,nobs,t0,z,lightcurve,params,const,ar.L1,sigma2
0.0,96.14555496810341,-20.344413826724566,816.0,60980.00158187724,0.1,"              mjd filter           flux  ...  survey_idx  obs_idx  is_saturated
0    61020.332446      i  478970.127380  ...           0    15525         False
1    61024.061773      r  513305.344771  ...           0    17209         False
..            ...    ...            ...  ...         ...      ...           ...
814  64620.327342      r  510809.567834  ...           0  2015523         False
815  64624.268387      g  552757.891821  ...           0  2016994         False

[816 rows x 8 columns]","{'NumpyRandomFunc:integers_2.low': 0, 'NumpyRandomFunc:integers_2.high': 2019461, 'NumpyRandomFunc:integers_2.function_node_result': 1816010, 'ra_dec_sampler.selected_table_index': 1816010, 'ra_dec_sampler.ra': array([96.14555497]), 'ra_dec_sampler.dec': array([-20.34441383]), 'ra_dec_sampler.time': 64299.318976841845, 'AGN_0.ra': array([96.14555497]), 'AGN_0.dec': array([-20.34441383]), 'AGN_0.redshift': 0.1, 'AGN_0.t0': 60980.00158187724, 'AGN_0.distance': 475822267.5121877, 'AGN_0.blackhole_mass': 100000000.0, 'AGN_0.edd_ratio': 0.25, 'AGN_0.inclination_rad': 0.8786042693538526, 'AGN_0.blackhole_mass_gram': 1.988409870698051e+41, 'AGN_0.critical_accretion_rate': 1.4000000000000002e+26, 'AGN_0.blackhole_accretion_rate': 3.5000000000000004e+25, 'AGN_0.bolometric_luminosity': 3.1500000000000004e+45, 'AGN_0.mag_i': -23.745776384474, 'AGN_0.sf_inf_4000aa': 0.20796889612175742, 'AGN_0.tau_4000aa': 269.0901659644939, 'AGN_0.agn_seed': 4279618621, 'RedshiftDistFunc:redshift_to_distance_3.redshift': 0.1, 'RedshiftDistFunc:redshift_to_distance_3.function_node_result': 475822267.5121877, 'NumpyRandomFunc:uniform_4.low': 0, 'NumpyRandomFunc:uniform_4.high': 1.5707963267948966, 'NumpyRandomFunc:uniform_4.function_node_result': 0.8786042693538526, 'FunctionNode:<lambda>_5.m_sun': 100000000.0, 'FunctionNode:<lambda>_5.function_node_result': 1.988409870698051e+41, 'FunctionNode:compute_critical_accretion_rate_6.blackhole_mass': 1.988409870698051e+41, 'FunctionNode:compute_critical_accretion_rate_6.function_node_result': 1.4000000000000002e+26, 'FunctionNode:compute_blackhole_accretion_rate_7.accretion_rate': 1.4000000000000002e+26, 'FunctionNode:compute_blackhole_accretion_rate_7.edd_ratio': 0.25, 'FunctionNode:compute_blackhole_accretion_rate_7.function_node_result': 3.5000000000000004e+25, 'FunctionNode:compute_bolometric_luminosity_8.edd_ratio': 0.25, 'FunctionNode:compute_bolometric_luminosity_8.blackhole_mass': 1.988409870698051e+41, 'FunctionNode:compute_bolometric_luminosity_8.function_node_result': 3.1500000000000004e+45, 'FunctionNode:compute_mag_i_9.bolometric_luminosity': 3.1500000000000004e+45, 'FunctionNode:compute_mag_i_9.function_node_result': -23.745776384474, 'FunctionNode:compute_sf_inf_4000aa_10.mag_i': -23.745776384474, 'FunctionNode:compute_sf_inf_4000aa_10.blackhole_mass': 1.988409870698051e+41, 'FunctionNode:compute_sf_inf_4000aa_10.function_node_result': 0.20796889612175742, 'FunctionNode:compute_tau_4000aa_11.mag_i': -23.745776384474, 'FunctionNode:compute_tau_4000aa_11.blackhole_mass': 1.988409870698051e+41, 'FunctionNode:compute_tau_4000aa_11.function_node_result': 269.0901659644939, 'NumpyRandomFunc:integers_12.low': 0, 'NumpyRandomFunc:integers_12.high': 4294967295, 'NumpyRandomFunc:integers_12.function_node_result': 4279618621}",,,
,,,,,,,,226114.17136894877,0.20063768219379,38820079.86020911
,,,,,,,,776205.5560919791,0.2854485200610068,482640790.3023363
,,,,,,,,755575.3826212097,0.25577342269042747,455708759.97826403
,,,,,,,,102306.14148882356,0.2273901147499262,8100170.014950765
,,,,,,,,811577.743976428,0.19228569394097839,464324417.34929156
,,,,,,,,78022.27459418823,0.28118593474625064,4685793.042636917
,,,,,,,,793240.99632985,0.24014831162072015,501825318.39315873
,,,,,,,,621333.2729553252,0.14150101369878668,312899704.5417444
,,,,,,,,809328.5079279963,0.1784309774061447,494724961.38615733
,,,,,,,,40873.05373744883,0.2037679428962036,1302485.5488513268
,,,,,,,,510653.2231992448,0.27194173654916104,203950791.69538856
,,,,,,,,678855.1973012588,0.19766633756921692,355934088.9931074
,,,,,,,,733452.1272455946,0.23317582224950625,398924841.6696061
,,,,,,,,288085.9695068941,0.17844094157979237,60963814.71780459
,,,,,,,,693126.2657141788,0.24603906955765129,365078558.8650191
,,,,,,,,461593.6233700655,0.24185725690879856,167717535.01111186
,,,,,,,,413087.26961040596,0.18570650162118724,131428704.32455519
,,,,,,,,34725.95326461214,0.2834309354425353,1005013.9261274429
,,,,,,,,192086.56976011055,0.31791652615175364,29278354.321279056
,,,,,,,,700974.4241437961,0.25785030636446504,400515800.85587513
,,,,,,,,514475.5195788001,0.32618843001448317,214350211.8916057
,,,,,,,,667719.8918304481,0.28622788533926924,356942199.7188624
,,,,,,,,770434.772840013,0.16973387538987855,432248062.3307261
,,,,,,,,238982.167188617,0.10601576853825319,40932178.88518007
,,,,,,,,589266.3663958525,0.26086146054328224,292243994.91724616
,,,,,,,,659659.2493195753,0.2451455067551626,327837779.6247309
,,,,,,,,749477.0262720641,0.2095965438054672,415306531.78548545
,,,,,,,,810331.2891902126,0.2497569615511498,466057206.9922774
,,,,,,,,815079.7960220302,0.31031750368953676,547455443.81887
,,,,,,,,813057.4240241287,0.263452637214208,543698813.8833104
,,,,,,,,58748.43141279097,0.14032272609103688,2497420.772548867
,,,,,,,,119538.81806430196,0.2142895293206661,11442968.8577699
,,,,,,,,768487.6698536588,0.3085345250896368,445383508.3373551
,,,,,,,,765069.8258131423,0.2836582787506598,473739779.35760325
,,,,,,,,743362.7435846186,0.24557570959052938,415504845.1964198
,,,,,,,,77789.7780795522,0.27235791932256703,5043382.222866854
,,,,,,,,741202.3970862915,0.14189913563311415,407646564.37949526
,,,,,,,,78160.75948879964,0.28309240335540925,4870442.800258536
,,,,,,,,623398.2802036165,0.22532014678752385,297599152.99806046
,,,,,,,,570003.6577803626,0.22393071855933674,254962543.49672544
,,,,,,,,274135.5296161784,0.20198416609962813,56383986.672171734
,,,,,,,,52941.022464797956,0.27512564139340395,2240253.303022128
,,,,,,,,759609.8485883818,0.3076278237276429,438026758.70530057
,,,,,,,,236882.12929055654,0.30728377499267623,42675384.45231024
,,,,,,,,725653.4357633922,0.18225354551789053,404716715.052413
,,,,,,,,108290.67665790743,0.26285871175922293,9581951.712041568
,,,,,,,,494833.86773409817,0.165512911159939,180735466.93829235
,,,,,,,,702047.2025423892,0.24064164248721454,404164493.7742925
,,,,,,,,811006.4483815883,0.33633096569199755,546585865.8661544
,,,,,,,,624585.5051230454,0.1685716466889101,265048552.7500691
,,,,,,,,353361.9307005186,0.2292606137400021,101413871.5215401
,,,,,,,,1026.602864010234,0.22071807076189645,794.1039728306214
,,,,,,,,253147.47734685475,0.28286502187262036,49492820.41522313
,,,,,,,,195241.0122901193,0.293845308085694,29513603.440969843
,,,,,,,,788442.4816723589,0.14878464138172545,472263748.9433347
,,,,,,,,689197.8050234484,0.19309767354832819,371364609.7806774
,,,,,,,,397500.95720476017,0.21311706529209004,126434630.52746078
,,,,,,,,501610.61231284146,0.27153669784583667,190676374.13784355
,,,,,,,,250812.68546853718,0.33803372788847846,52388262.70446856
,,,,,,,,719149.8444602982,0.20672543425283835,410289931.1125652
,,,,,,,,704552.9546722167,0.16457542404803802,375904306.7682259
,,,,,,,,764030.7219502871,0.21102482645971588,440437732.0779127
,,,,,,,,657712.020836458,0.1850384740413179,317923383.1499122
,,,,,,,,333203.7872647946,0.258980350994512,84677173.88839771
,,,,,,,,788424.8893109652,0.21815089121879044,453491093.6596417
,,,,,,,,788039.3829782422,0.21542079308282108,486405804.72139317
,,,,,,,,510153.0206348367,0.23601103271570967,207970929.05818433
,,,,,,,,493431.78888887056,0.2596845398070382,186558445.53529647
,,,,,,,,198146.4669010937,0.18545729274496328,30134577.753406286
,,,,,,,,570697.7360825727,0.25960239118537815,262698085.7988355
,,,,,,,,380465.6701687403,0.23491550706705952,116331759.5405069
,,,,,,,,537219.1594125811,0.21463225091078594,219994733.68266475
,,,,,,,,646915.9667216977,0.30516949270518423,324747382.43036085
,,,,,,,,456066.69292231585,0.2762831778508358,169535406.9398576
,,,,,,,,784309.4167664307,0.2392086692058733,502290501.54486763
,,,,,,,,457751.9497904089,0.24274113843671638,162447375.8628101
,,,,,,,,182911.77032282588,0.1992635025623026,27229737.197751477
,,,,,,,,775173.7614988097,0.276150906291638,482434014.87172383
,,,,,,,,799147.765321599,0.23512617201593883,485120853.8273741
,,,,,,,,605683.3790651518,0.27132027147988824,306996580.69291526
,,,,,,,,427658.7576692593,0.2698142880704917,139388898.8934098
,,,,,,,,813187.184906657,0.21382247586910094,520787412.41605
,,,,,,,,229321.602072856,0.3106807466713658,43303914.8499494
,,,,,,,,424799.63913189445,0.21908302259775198,147651941.0218099
,,,,,,,,677080.5649099563,0.3179639808785684,380117876.38425225
,,,,,,,,541264.3175242245,0.1967194941045554,225733086.47533822
,,,,,,,,810751.4045759785,0.1507599677940166,488416310.27268744
,,,,,,,,616763.6286446493,0.2716898136831957,293522131.0953074
,,,,,,,,781108.3642616419,0.255751431317552,460158690.8738604
,,,,,,,,793442.765440809,0.31397912122057314,497888899.30875075
,,,,,,,,687245.446014985,0.17569066724515472,356784042.26151437
,,,,,,,,265676.78741876385,0.3083977722789729,55879244.96582934
,,,,,,,,36411.63609497867,0.371634123103666,1057097.3410875925
,,,,,,,,328700.644065195,0.1805315041800172,78277706.41784441
,,,,,,,,549555.3052295006,0.2567985159812892,253366894.1763881
,,,,,,,,727774.2377410409,0.20238839135742445,396666586.0074743
,,,,,,,,804533.3140764207,0.2844744505901296,501173325.63930863
,,,,,,,,750137.5926982396,0.28602978627861597,463150316.2376131
,,,,,,,,791808.7418172543,0.26945163302042696,491715404.96820784
,,,,,,,,271116.2461994559,0.24114556115492744,59228374.43800826
,,,,,,,,404443.7967277366,0.20801598114594658,122644745.40243629
,,,,,,,,723278.0068549531,0.2628720937947938,400256072.91107935
,,,,,,,,552476.5290859201,0.1727204470413763,230347329.05922565
,,,,,,,,497786.28054113704,0.3861370198043419,218237433.9608166
,,,,,,,,744092.192434224,0.1972609949098331,442684920.4826722
,,,,,,,,723438.8151138469,0.2564457102617857,422384075.2246661
,,,,,,,,224863.4895981253,0.20198147693337787,40917825.92622276
,,,,,,,,483440.53305942356,0.21251791378146012,183927433.5515674
,,,,,,,,590536.7190664621,0.269144233344497,275488724.59604865
,,,,,,,,130154.63231760569,0.1763332574098295,12627833.613394782
,,,,,,,,127201.15923134323,0.24696998566523876,11687488.698523983
,,,,,,,,801414.5890824873,0.33336128367545265,503920892.1475452
,,,,,,,,243280.18163869288,0.2603262631775213,49580981.8204625
,,,,,,,,630695.6130687139,0.306926303993293,289668864.44834113
,,,,,,,,3196.374707663732,0.26321383592503617,7917.4763525739845
,,,,,,,,666733.0874675256,0.2608879215880856,350330935.99128836
,,,,,,,,282995.3606454283,0.22405248021232343,60733918.52097779
,,,,,,,,180386.16008699336,0.3317393493271952,27547057.254931875
,,,,,,,,792719.7223399894,0.1789607552250152,464060976.3581514
,,,,,,,,472927.10061053024,0.20623011808762912,168798286.04262692
,,,,,,,,449304.31354125665,0.17450889264027677,158792641.5659036
,,,,,,,,2207.3839286364105,0.21875009746912866,3943.917816221856
,,,,,,,,224218.12835296863,0.2844906877315569,40842437.09338452
,,,,,,,,559461.019216415,0.24333417077855218,243083642.26797765
,,,,,,,,216052.31814102075,0.30409907457807844,38921719.9104864
,,,,,,,,744816.1225293978,0.2350491976815745,430220191.5251238
,,,,,,,,437398.48933072126,0.21289586870145435,149109889.5691614
,,,,,,,,315170.99238803686,0.18722461389141176,72083646.36353077
,,,,,,,,219578.28077249313,0.22273990374864322,36302349.01236705
,,,,,,,,418736.074212811,0.24727846727180053,138921966.05135712
,,,,,,,,794685.8157912192,0.2997266984711258,508279090.25451577
,,,,,,,,267236.08710704115,0.2816351786142525,56787309.961538166
,,,,,,,,696988.622043177,0.2123081486775618,368145801.552212
,,,,,,,,798008.5636785981,0.19801211218630896,520602067.792336
,,,,,,,,794644.8685705664,0.2898326194614571,447805990.686615
,,,,,,,,641228.88693516,0.23604690589663735,304392024.6626632
,,,,,,,,333015.21499767684,0.34095759344665777,87412748.80289039
,,,,,,,,357628.37862140907,0.18434276534175492,97512819.14728706
,,,,,,,,93009.21368467435,0.24828229614998648,7171614.854944305
,,,,,,,,732074.0620606334,0.35325267727098913,446379911.14903
,,,,,,,,617813.9607380176,0.2620304862336747,302188645.7704707
,,,,,,,,686665.570537111,0.23630261011332146,365760585.59875554
,,,,,,,,699939.6408762059,0.2689363355898673,392658500.53690153
,,,,,,,,583409.5764347757,0.20781688585654315,265181154.45162037
,,,,,,,,403720.96013550594,0.32027277394930465,134020851.3409979
,,,,,,,,365976.96842933743,0.2799659482990278,107813715.84040847
,,,,,,,,70645.06023812522,0.30684224243851416,4108055.7862763125
,,,,,,,,705685.7926389298,0.2016345896420948,376758870.8958298
,,,,,,,,789867.1955102318,0.28310158910608024,507501548.23109686
,,,,,,,,588106.0513318954,0.29945066635059187,265517721.50353935
,,,,,,,,49165.535987806026,0.30385663413603486,1846243.284207348
,,,,,,,,537702.7505903485,0.19560546023962327,234716652.2005495
,,,,,,,,686551.4743176999,0.14312910744878568,330482021.8831861
,,,,,,,,157864.9531445091,0.26086618574797754,19660954.2596862
,,,,,,,,798296.644668949,0.17562617996830407,500500787.6622423
,,,,,,,,25370.9575027067,0.286062764298559,509418.8655248086
,,,,,,,,72007.7561803722,0.23069664472723336,4002058.0711678076
,,,,,,,,291581.210523423,0.21861910502576112,64982730.57995496
,,,,,,,,181144.03725428175,0.3188308199231002,26625617.158999182
,,,,,,,,745035.707243774,0.2065749419696499,442354771.08039135
,,,,,,,,302960.54561619594,0.19114247777716367,69545137.54651508
,,,,,,,,320943.7281811465,0.24453542653043234,76877032.85237409
,,,,,,,,252796.83696294483,0.29669630191738466,50507218.04952199
,,,,,,,,496442.30115886545,0.24198564093759575,185587876.6607678
,,,,,,,,401688.01479479205,0.23017180530460446,123656211.71994804
,,,,,,,,216449.35025787534,0.24621234331487557,34448765.845427684
,,,,,,,,333598.44103024073,0.2409503901287857,93954786.16735306
,,,,,,,,729927.7179255516,0.2508859420721007,421427834.9236515
,,,,,,,,601488.0598410447,0.17743765853784121,260754904.7766274
,,,,,,,,66972.16710715285,0.20407475592038857,3321873.8551216214
,,,,,,,,314622.95224081614,0.25024903631233547,77281343.4472764
,,,,,,,,102770.6893078718,0.29131305582760797,7974983.850154907
,,,,,,,,755233.4900357412,0.24003700178406157,434571743.54634064
,,,,,,,,794923.3888512586,0.18648933904502915,469837594.09387606
,,,,,,,,674647.3294277812,0.23664384666495933,340080084.2665128
,,,,,,,,811861.7503403621,0.31366413648539343,514359711.3708011
,,,,,,,,391100.2295330812,0.2746502415072626,119768283.085729
,,,,,,,,18152.28335306406,0.30748988694998375,265268.92638226034
,,,,,,,,440191.3445800281,0.28536200420126495,148953882.6425511
,,,,,,,,325560.4014845391,0.18977030048266766,81263034.26302885
,,,,,,,,506006.3629179797,0.26144465139691186,199516543.40747842
,,,,,,,,720903.2552169823,0.19608478927263115,402291061.50546944
,,,,,,,,756721.2473682899,0.2005298140399757,454281366.4993077
,,,,,,,,353584.4588106014,0.2387890730486512,93765461.51441129
,,,,,,,,631133.5974393811,0.2973548518436723,321427735.93527395
,,,,,,,,490917.4102852526,0.2263221166209127,180269950.98756936
,,,,,,,,394560.881818247,0.19477240103335408,130833977.17798351
,,,,,,,,612822.1062908093,0.20842294514515383,297697389.5716666
,,,,,,,,137439.34563842768,0.25639144293017224,14745550.174677927
,,,,,,,,609944.8625942784,0.205412509626686,271916727.2293748
,,,,,,,,95775.98511978668,0.20925038050833958,7306053.281033823
,,,,,,,,155965.2733957694,0.2414152687127005,18688611.884900805
,,,,,,,,769383.0838028442,0.2904095095182883,433144799.939496
,,,,,,,,288993.8948198191,0.2579791508164727,65126336.48738206
,,,,,,,,609838.4014100744,0.22093175665823114,302320245.4042203
,,,,,,,,407205.2190120698,0.20365865798602487,124259349.57599373
,,,,,,,,284202.02817241073,0.2335378431249517,62089133.713699676
,,,,,,,,804815.3480699046,0.1727944427758047,499249045.54729706
,,,,,,,,750206.1015734065,0.30726883457900495,429573777.31734884
,,,,,,,,799587.0070174711,0.34770497326741606,519877263.8683244
,,,,,,,,219420.3174086788,0.22921907048287446,37198212.32272593
,,,,,,,,662660.9719232449,0.2845194184137057,362097331.5802019
,,,,,,,,252522.37607033015,0.24249739923518718,48818147.31751387
,,,,,,,,716680.561654058,0.23193947654982916,409057008.5828292
,,,,,,,,730040.5978290307,0.19858480716786975,436487402.5299494
,,,,,,,,381009.959998423,0.25426596859028155,112527720.7463213
,,,,,,,,368560.9294162349,0.2540152840916184,109610515.18470463
,,,,,,,,9371.616919744993,0.3064332096257598,68755.63419555948
,,,,,,,,750406.4736376362,0.17941083176875422,427444758.2348655
,,,,,,,,814059.0296529043,0.24322680698641427,527154650.71901774
,,,,,,,,649659.3730293983,0.2859154391125111,325781141.6803826
,,,,,,,,444356.5280430771,0.13699731445715707,133050068.34617993
,,,,,,,,720496.6764219787,0.18698149538569867,399301059.13440305
,,,,,,,,813808.1325644994,0.2660685451149714,487052466.02919835
,,,,,,,,334245.8998744566,0.2892228130268579,84859677.24781455
,,,,,,,,503516.1170224996,0.18480048190055848,187828207.35284278
,,,,,,,,807150.9103269078,0.27585163973744475,535905632.22452796
,,,,,,,,452378.2151067367,0.21081309657176087,159561604.53122616
,,,,,,,,392099.9627565332,0.29135508256719966,123726056.8732556
,,,,,,,,292420.0087614907,0.2673615071102177,66649290.355887406
,,,,,,,,263237.47665680764,0.28495602343233606,53139081.748549886
,,,,,,,,813293.4675202488,0.2107102621527259,506605398.0416802
,,,,,,,,241450.2813497401,0.2985116173509148,48027949.5155688
,,,,,,,,805130.5237498566,0.26672280506236806,470616496.2897161
,,,,,,,,74157.42182845014,0.2816990086499486,4203142.812867095
,,,,,,,,544975.7180409107,0.26927683221274523,228836380.23652697
,,,,,,,,219267.9776266901,0.30610133433261777,37743492.46811765
,,,,,,,,760828.9245906364,0.18139887634970694,430078555.1560504
,,,,,,,,742473.8108460256,0.19313727168828154,406305908.45370394
,,,,,,,,798032.3186052322,0.20080574189303524,500281398.9147293
,,,,,,,,636750.4993585553,0.2773801177092611,330966100.6798198
,,,,,,,,478916.76740280056,0.23851316320003038,171326615.75478113
,,,,,,,,670285.5809371974,0.24375231688254906,355061745.06716716
,,,,,,,,705333.8413136968,0.2795756893568272,397219746.6503272
,,,,,,,,793684.465000218,0.29455951667913677,518551807.0622549
,,,,,,,,751493.4568010074,0.24734020062254833,430103637.14817536
,,,,,,,,739262.9492406771,0.24523861463708446,422653946.30914795
,,,,,,,,54236.10489568148,0.30249312969733955,2380390.470067023
,,,,,,,,556279.7738030852,0.33057074826224114,259661001.09672052
,,,,,,,,783823.7626052405,0.20336206619479316,476302846.74649537
,,,,,,,,435990.9679141994,0.24769635898242678,147443628.0494799
,,,,,,,,593480.679619432,0.2458975235939463,267405649.88474327
,,,,,,,,718673.172556454,0.33572530477964785,402804164.51573503
,,,,,,,,512586.722506874,0.25868556826770783,211069864.21215418
,,,,,,,,73902.70755984508,0.30564832959024646,4485589.232997194
,,,,,,,,503643.8015786561,0.31156679489554834,193284500.1183506
,,,,,,,,327296.4039936625,0.17148923194947477,79133188.29598132
,,,,,,,,622455.2639181676,0.21522019081581295,298226594.68588436
,,,,,,,,250053.47936749712,0.18146559309965848,47336822.47578469
,,,,,,,,684564.5544880881,0.29396537462309524,375482696.90795493
,,,,,,,,771330.628587147,0.29451990486444296,468035498.4612316
,,,,,,,,684393.1294787454,0.1883853944820588,347731032.4860488
,,,,,,,,775723.8168685671,0.24443551574753666,460309611.64677346
,,,,,,,,160750.5927963675,0.1823481082074547,19615253.685804293
,,,,,,,,487446.6856057698,0.17447865018665396,183161646.12803617
,,,,,,,,206154.37350277096,0.21068041407198032,32141142.213043068
,,,,,,,,756381.2953170659,0.20684014124185982,450995321.2949001
,,,,,,,,801579.9530045838,0.24811221409907483,504089354.9722294
,,,,,,,,803635.058200864,0.18590278800749827,505202141.8808755
,,,,,,,,134561.84698138488,0.20087893999462525,13431649.547887001
,,,,,,,,809603.5938605287,0.20534028099328733,497989100.2085076
,,,,,,,,410343.9291950077,0.2891990744482262,148755547.57047242
,,,,,,,,183570.5247646283,0.22222306558465874,26454912.21997572
,,,,,,,,127239.37515510223,0.30858335039524526,13259089.72187592
,,,,,,,,608170.1083272925,0.15259630704893445,274898886.9223854
,,,,,,,,379279.7750649092,0.1841097880282,103637611.3160654
,,,,,,,,30477.81498975983,0.2105553816650975,710458.841621264
,,,,,,,,743315.1491934209,0.2448152643962044,429743889.460524
,,,,,,,,362825.8806435711,0.20576871072863742,100219662.24604586
,,,,,,,,812978.1816473616,0.17418426277492324,492523095.74291193
,,,,,,,,349760.420106689,0.24468054512295592,91589538.6400821
,,,,,,,,618984.8165109087,0.2302071982744605,307873721.7788334
,,,,,,,,758162.0537629445,0.20834852661121306,406998614.1090721
,,,,,,,,799546.1239023342,0.3423326364319476,489806031.6387957
,,,,,,,,525250.7845840423,0.3065396270960075,219515496.42579827
,,,,,,,,560872.503059092,0.2772116251948033,245118028.78272444
,,,,,,,,11999.519043848968,0.31169080963740886,109281.37952485838
,,,,,,,,473934.5674613332,0.24570169097035177,176686013.8346852
,,,,,,,,661944.5132529965,0.2633436888184136,358482408.95497936
,,,,,,,,753955.9365496961,0.179953260324524,430071806.7760446
,,,,,,,,814421.879513366,0.22466775124317528,531446923.4310806
,,,,,,,,681143.9703437425,0.2456883620824213,343303937.82926506
,,,,,,,,677670.1656318777,0.18264991316504217,350607382.68963635
,,,,,,,,805785.2868990756,0.2927019062857052,492608960.8905456
,,,,,,,,459239.94280796364,0.2942864352043272,164109868.75987855
,,,,,,,,478233.6504538786,0.19524731551648128,173329881.00177553
,,,,,,,,141330.40640036762,0.3362856599835301,16025858.087034037
,,,,,,,,809445.2373939656,0.24722118173238763,514823409.8807499
,,,,,,,,365461.91088685626,0.33090786230368685,111537609.77333549
,,,,,,,,422742.1273737734,0.2898560571978469,131858979.4854232
,,,,,,,,171766.0889482742,0.19937394536601713,21988648.989210088
,,,,,,,,765389.328816138,0.22556875855029815,449219713.634083
,,,,,,,,793357.1338835176,0.26596258451903665,509614267.0310615
,,,,,,,,229212.21628350674,0.16328146707379815,41136383.086078435
,,,,,,,,659745.626572329,0.2202541131860978,359235404.12492675
,,,,,,,,499932.5308387945,0.1844603098063145,189979819.09016654
,,,,,,,,752878.459574889,0.2488158364995384,421205126.30858666
,,,,,,,,548336.5137577628,0.2592179697501516,230879929.93980718
,,,,,,,,815384.5186018759,0.25951570366503507,466350243.8830707
,,,,,,,,776935.5127307904,0.2818142335657745,499152272.9110377
,,,,,,,,302629.2082183073,0.220640041492522,70856270.00199571
,,,,,,,,554561.5964062663,0.28248889817090467,237012124.32034823
,,,,,,,,110988.01357191647,0.3495890363921076,9849965.655893961
,,,,,,,,787200.6043404308,0.2556207585912584,498758269.6422003
,,,,,,,,3295.3086965817997,0.21250939785677542,8614.998781778542
,,,,,,,,641173.6987121467,0.21658026365815472,297193054.08774054
,,,,,,,,575472.3193138608,0.31456614385898374,262347001.017851
,,,,,,,,777712.7826050231,0.22427412805703945,451162376.11694056
,,,,,,,,801127.9530553762,0.3019699513691647,541229394.5964137
,,,,,,,,16223.849339510238,0.19522028002893932,209423.05719620394
,,,,,,,,433141.6736255617,0.29239334374204295,145895599.2868929
,,,,,,,,752424.7237553499,0.24019848049064674,451870333.2229702
,,,,,,,,41515.93860129053,0.2549537103397285,1376471.9343168335
,,,,,,,,96883.05143729816,0.2681334683549983,7773070.621674716
,,,,,,,,777234.827468162,0.2810288589561661,456795379.91225415
,,,,,,,,773314.1162724663,0.29356204673467673,465231212.25696284
,,,,,,,,812589.419418635,0.2551944716782079,491516831.80644006
,,,,,,,,306561.33820583305,0.21893757023486052,69915882.95122118
,,,,,,,,757035.3681405102,0.28744343073614503,466128757.9006441
,,,,,,,,789517.9303510145,0.2162440008315316,463076491.0014083
,,,,,,,,794595.4798913248,0.21893547313501965,488677792.87579006
,,,,,,,,810910.6625606207,0.3176760794305341,572805612.2551004
,,,,,,,,812335.0090234983,0.2401872162291469,525316347.68359876
,,,,,,,,198475.5262200777,0.30937486599847064,33487124.845898513
,,,,,,,,814117.179151101,0.25160593755448674,510815766.92100644
,,,,,,,,33058.65117613018,0.19434955262314504,816220.7673700751
,,,,,,,,704183.1032523706,0.2478251419154052,407124854.82668585
,,,,,,,,679029.5942269807,0.1899620789515863,368356791.9248489
,,,,,,,,716435.7187287669,0.1800266622336582,377967504.9104151
,,,,,,,,385810.9614864353,0.21254603729366447,113463793.0528494
,,,,,,,,510749.11366239015,0.25632744511254757,193746621.1957297
,,,,,,,,653909.5125626063,0.3323598002866094,333571692.89219147
,,,,,,,,355032.05586993566,0.2991557562560994,97441414.64937067
,,,,,,,,19435.21925441464,0.2838095682782779,296687.80544423196
,,,,,,,,368713.5109320062,0.1964124817595764,100909431.69245717
,,,,,,,,262385.1106345441,0.2854498834301469,55229371.13148137
,,,,,,,,328604.9960684617,0.17159514004349088,77270974.19694574
,,,,,,,,257909.59231772367,0.24831788967447624,51289064.64028967
,,,,,,,,801695.223886354,0.23614779106280775,525225568.4234667
,,,,,,,,598708.2034684627,0.23483677313967863,268964103.66059226
,,,,,,,,295840.67024392966,0.25720066271712566,68354188.44901316
,,,,,,,,561147.8005265887,0.17197020484946912,244242375.88767308
,,,,,,,,479609.17010693497,0.1952195435342527,180653283.8362968
,,,,,,,,263612.4665817456,0.22362480066343046,56996353.296059914
,,,,,,,,815083.8880639618,0.21864544110871995,501552108.8646831
,,,,,,,,813472.2115102789,0.3222054653098544,498793613.8071368
,,,,,,,,300227.1318896182,0.16303642359760395,66641749.85663617
,,,,,,,,98531.03558965489,0.3065723739218373,7481863.790302673
,,,,,,,,191539.97285600088,0.2549339803242412,27632499.14796784
,,,,,,,,508676.29169225926,0.24077029343250256,204912210.06258932
,,,,,,,,798464.3706193377,0.13047112157894578,476162931.5919866
,,,,,,,,480013.0038031739,0.23504934528058827,183259166.83125302
,,,,,,,,668489.496635749,0.2737989452179882,339666867.76141876
,,,,,,,,25725.907735546487,0.15387568026200632,524183.9525926416
,,,,,,,,40269.53631253093,0.16522827720023436,1199736.7960894613
,,,,,,,,519255.01501910674,0.2504168776120535,201635890.9841943
,,,,,,,,789246.9825687003,0.26296445926865186,502010847.4236969
,,,,,,,,813089.1559879797,0.3225514257955407,555569955.8371885
,,,,,,,,645891.3293099651,0.15944625192311282,319836782.6290104
,,,,,,,,310443.40230973787,0.22511991348771884,71085485.4214956
,,,,,,,,668113.658974093,0.28872100086547575,364370691.5911173
,,,,,,,,282852.54326261644,0.31190193938778205,63220506.02522697
,,,,,,,,696688.7531460259,0.21880287880175764,367517915.93464947
,,,,,,,,672682.1216944349,0.22648327287935693,324149299.2867702
,,,,,,,,809209.6965444102,0.19224563985260595,529650087.0814321
,,,,,,,,718820.2444930881,0.2998418960694294,427735767.02935886
,,,,,,,,522547.6921696448,0.1870360227741877,228643037.29891622
,,,,,,,,696412.3066784573,0.21209007384780426,362505982.08911973
,,,,,,,,282194.57100489235,0.22014004573732854,61528181.61713213
,,,,,,,,646264.0382914051,0.25100250532809343,317766803.99709994
,,,,,,,,125990.63465437159,0.18127176093057984,12300019.163209774
,,,,,,,,807742.6969231023,0.20064500624165438,509585615.9490396
